entity:sample_id	blat_passed_maf	hg38_WXS_bam_path	submitter_id
608e5a37-da88-4c7b-ba56-e096954521c6	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11667.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/020c8a12-6103-449c-a62f-5ee04420ced2/call-gdc_file_downloader/b4547e68-a51f-4c8e-be36-a3ba3cdfe0f0/1deac271-1ae3-47ea-88dd-105d66da0698_gdc_realn.bam	DLBCL11667
61613763-7e1d-4b57-9477-deb8d1d9d535	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10538.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/b9846824-3842-4fe1-9280-2654559f3c01/call-gdc_file_downloader/1085341b-f6b7-495b-b7f4-771e9945e23a/ec3f162b-d746-490b-b034-4c84646592d4_gdc_realn.bam	DLBCL10538
61d69257-f998-484a-aa58-584fe9d1ab24	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10498.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/4130e6ce-a394-42f9-a6d8-e767e9336541/call-gdc_file_downloader/24b9f4d5-c544-43f8-965b-4d1c8ae6d22f/6567c7e0-84ad-486f-9f09-779bc3a96b7d_gdc_realn.bam	DLBCL10498
62ad1282-fd0a-4e1a-851f-879dda308e5d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10515.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/2c59dea2-bbeb-4f2f-a2c5-6257c10fbd48/gdc_file_downloader_workflow/10e3b5ad-58b7-48e3-a8ae-8f0d60e73ac8/call-gdc_file_downloader/attempt-3/61a96e7d-8057-411e-a8fb-eadab1f101ca/57333497-1f97-4c4d-9455-8eb5343b0f06_gdc_realn.bam	DLBCL10515
62cd1c5d-b97b-42db-9919-99c1b8caca67	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11662.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/4d43419e-bf46-495c-96e4-5fd398e17c9d/call-gdc_file_downloader/641338bb-455d-4e16-94c2-2e455f729e46/730b9f2e-28aa-45e8-a989-19e5205db48e_gdc_realn.bam	DLBCL11662
6315575a-497c-43e5-a58d-c3f4dd518313	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11433.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/d10bf427-3845-45b3-a2a2-5d6bf9ca8dad/call-gdc_file_downloader/e0476e1e-e4b8-4060-a618-9899c5c40035/d4c881c8-70a6-40a7-88c6-d242eac9b265_gdc_realn.bam	DLBCL11433
6325883d-a3e4-4a62-8a8b-2a8818a4ae06			DLBCL11487
633283b7-c60b-4853-a82c-595eb9a2b856			DLBCL11315
63440509-6ba0-412c-939c-5a8e230c0ff3	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11459.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c20d6b47-ac60-4aa2-a0c0-d563fbc9d186/gdc_file_downloader_workflow/e6e20f81-0588-4a50-b25f-0ae8c80cafaa/call-gdc_file_downloader/d5fc41f5-3f35-4ac3-8c0b-f9c0f7f92565/917db66f-9525-405d-8fca-eb746e39cdad_gdc_realn.bam	DLBCL11459
6361dfc7-06fd-4e80-b92a-7eb4d233528a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11574.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/fd8c5ed3-41f1-4ff1-a697-a3556fd487f7/call-gdc_file_downloader/a721e23e-8ae2-409e-a489-a14a92291dd5/f171118e-7fac-4ca3-96d7-51c2d8ed65a9_gdc_realn.bam	DLBCL11574
64305303-88b8-4a11-b04c-a40c6c9cc482	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10451.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/eedfeb22-fc9d-4d99-80b4-a775befb7599/call-gdc_file_downloader/e6524879-5b06-456f-a11a-b0fb5c4b8414/67fffbf4-831d-4ff3-99c2-b16d9d7c916c_gdc_realn.bam	DLBCL10451
64b87562-462e-4331-80ff-c592f1429f24	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11669.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/73a07941-7db1-45ad-829d-2a9b6fbfeedb/gdc_file_downloader_workflow/75034c9c-49ba-47a5-b3e7-3e627575c08d/call-gdc_file_downloader/6c3f332c-72ef-49f3-877a-f4001d2474bb/54c7fd2a-5a15-4a20-9e0f-7cbe453d8a71_gdc_realn.bam	DLBCL11669
64eae2d1-b2fa-4229-9772-1bd850c03792	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10860.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/aed58787-e380-4341-9658-6d166f6a3c01/call-gdc_file_downloader/a0e5c201-8503-4479-80b2-bf27936dffc7/96451c82-f6cd-417f-9265-7d703cc713be_gdc_realn.bam	DLBCL10860
6550252a-9245-4771-98a1-a4b23ab3cca5	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10934.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/25e66449-80e9-4e6d-bf56-2199e87017d0/call-gdc_file_downloader/8cc3f200-2007-45f5-ae64-cf11756d6b14/f9cedcea-250f-4bae-9f1d-fd2ca9706349_gdc_realn.bam	DLBCL10934
664db9f6-322f-4dc6-97b6-108ce18de6fd	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10497.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/ab465eb1-c9c2-4244-b5d3-37184286c647/call-gdc_file_downloader/ff5cfc66-19cc-4ede-bd19-69ae1aa3c348/bdfb0376-f2d8-452a-b0ea-45b8579d6dc8_gdc_realn.bam	DLBCL10497
668b2131-90c5-4d20-a49b-f14a92a42d7d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10532.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/787fbd35-88b7-4e04-8287-7e49d1bf0ec9/call-gdc_file_downloader/aebd0d0e-64d2-40dd-8d47-c97ca82ab830/42527b8f-8a1b-4194-9656-934c5976bd8d_gdc_realn.bam	DLBCL10532
66b08709-3944-432e-8daa-3c7dad2a7b4b	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11504.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/2d208262-c779-4206-a96a-4bef9e5a47de/call-gdc_file_downloader/6a06c8c8-dca0-4180-a4db-639f225ac217/ca1aff0c-b73b-43f8-bdc7-4fed5b026c37_gdc_realn.bam	DLBCL11504
6712b99d-9cef-41ba-97e0-066f8f79b92d			DLBCL11317
67725aba-c4a3-4379-bab5-82ed6c8e368b	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11498.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/958a6697-c9ea-44ed-999f-9c09af1efee4/call-gdc_file_downloader/400b9320-e746-4825-875b-fa5f40278273/e787c20d-515d-431d-bc77-3044338b757d_gdc_realn.bam	DLBCL11498
678f4a4b-ac8e-45a1-8675-307b37273867			DLBCL11352
67cc2aaa-ab1c-4299-b650-03a45caaad31	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10932.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/db097c95-8bbd-4a9d-bfaf-df7815f9bd8a/call-gdc_file_downloader/e028c9cb-7864-48cb-91fc-86c81564e241/467eb0ef-449b-45de-9f8e-62fb843ca9a9_gdc_realn.bam	DLBCL10932
67fc93c0-1f3b-4c03-a6c9-2a28a2c05ddd	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11003.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/69f228a1-c7b5-435a-905f-4113e32fb529/call-gdc_file_downloader/c41f1bb5-fce3-460a-bcfd-01c197cda6d9/3d6c4690-d7ba-41fa-8c60-fb237398f5ae_gdc_realn.bam	DLBCL11003
681b7274-52e0-4861-a056-7e8e6f4cbb93	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11257.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/2d1cecf7-4461-4972-8656-5c9dbcb5bd34/call-gdc_file_downloader/6f6c6d30-d9d5-4e7f-9f44-3a5d962c09b0/049f7a14-218d-4fa7-9222-b995ab851267_gdc_realn.bam	DLBCL11257
681dbadc-c28b-4e21-825d-4d5aacfbb705			DLBCL11279
681ebc73-6aae-481e-9aea-17fa181ed567	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11526.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a4b432dd-2b93-4998-abba-377dad86f104/gdc_file_downloader_workflow/b7ea2ba7-f1b3-467d-ad08-b5e05e17bc36/call-gdc_file_downloader/4f2aabbf-be6f-41ad-a4fe-21e3ea8f9493/c478ff3c-91ff-4135-adca-1128a01a879f_gdc_realn.bam	DLBCL11526
6999e4cb-06db-400c-9124-b9db4fa72ff2	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10893.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/89139ed5-0d14-4783-baf9-71f1f22588c7/call-gdc_file_downloader/53ac3a73-8f53-4b41-bd7c-eb94219240b1/295bb587-ced4-4555-b0b8-ecb88aed6ad8_gdc_realn.bam	DLBCL10893
69a436f4-57e9-4d28-952a-911b2c70dfeb	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10989.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/0356b5fc-0490-467b-aee6-fe60b5cc59fa/call-gdc_file_downloader/a9374be5-6de7-4fbf-b33f-a022b949ee8b/8be3e7f0-70bd-43d8-b69a-96f442662625_gdc_realn.bam	DLBCL10989
6a56e581-4174-416f-a5bf-c37256dbd973	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10781.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/4de64514-8807-4f99-bb4d-b8f7486884c6/call-gdc_file_downloader/0e3d666a-881f-4011-9c79-981e87218e5d/aae500f3-918f-486a-863e-90b556f7144a_gdc_realn.bam	DLBCL10781
6a844e06-4592-4574-a352-6962631f5433	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10847.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/67a0e0f3-eb63-4190-9516-95c4ccb57e16/call-gdc_file_downloader/7cb1077d-171d-472a-b1cb-6708795cd4b5/20ad4f9c-a3b4-4b87-96bd-ed6340b2a253_gdc_realn.bam	DLBCL10847
6b2344d7-1a8a-4647-b0a2-a3d4de7a6f8a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10839.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/8afb16fa-e4ff-4e44-a17d-cdd4b994c615/call-gdc_file_downloader/dc09c007-c96a-403c-9fde-5cfa704bd648/10baae59-4263-45f5-b930-ccb31797ddce_gdc_realn.bam	DLBCL10839
6b3753bd-9263-4e84-a8d8-5d7a57e585c6	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11445.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/aeb01e9e-d65d-4f74-8924-5e3e99aa6b24/call-gdc_file_downloader/9bb2d3ad-de93-4886-bc9c-2af5e6c4b36a/f3d3b4b1-f1df-45a4-bf6a-83f14a594696_gdc_realn.bam	DLBCL11445
6b388d9c-931a-4033-9a7c-e8c9630cdb35	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10844.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/7aa7bc08-cd08-4c7b-a8b2-290a314c7f52/call-gdc_file_downloader/6905657f-0055-4e79-817d-f74520038def/90668c64-499d-4564-aeab-228b4fa1b4c6_gdc_realn.bam	DLBCL10844
6b4ace44-d82b-45e7-9876-9cdc0a3f9ba9	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11436.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/d03d31a5-0414-4a90-828a-d8dacfaca7a8/call-gdc_file_downloader/attempt-3/86fd396a-0d59-45fb-b228-834d7c8df16f/f2bd4955-815e-4283-84a0-d1c2ec577dab_gdc_realn.bam	DLBCL11436
6b793b30-f584-4e55-a6ef-a126ff3e895f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10915.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/d0fb8aa5-bcc5-48dd-b481-d38f4238bf9a/gdc_file_downloader_workflow/f2819c55-ee28-480f-8a26-45f1a1c66f61/call-gdc_file_downloader/eb355010-ede4-4f14-8345-966b8ed510f7/214a7d20-a6e7-4c0a-ac60-0282cdc9a435_gdc_realn.bam	DLBCL10915
6bd6791c-7317-4e96-b5e4-5fbe39376805	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10542.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/d0fb8aa5-bcc5-48dd-b481-d38f4238bf9a/gdc_file_downloader_workflow/9f6fa407-d525-4d7b-8920-29adaf1e3c65/call-gdc_file_downloader/595d2c9b-bdaf-4d26-b4fe-d6289d9ee0b6/a36e95d5-761e-4336-a935-f30adaf4d363_gdc_realn.bam	DLBCL10542
6c889cbf-a5d5-47ef-aa9e-5dd1779dbc0b	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10525.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/de2c2c89-9a8f-4f4c-9409-c3be11cba835/call-gdc_file_downloader/47df4c48-9fb5-4fb1-8703-abc1c1440341/6f4b6346-e119-4dd6-a241-4375e9a6e7c0_gdc_realn.bam	DLBCL10525
6c97f19f-24ad-48d3-a365-5642ed67df32	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10890.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/f757e8c4-5bd3-4c8e-8729-88af8cd45f9c/call-gdc_file_downloader/fb23cc50-0510-4054-afa3-6a0c21b03cfc/49c4ebcb-24bc-4d6d-8154-0b662f032060_gdc_realn.bam	DLBCL10890
6cc0ecba-c937-4169-bff0-5d92d76aa77d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10535.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/eeb9fb0d-e082-4c01-8082-2aadfd17a511/call-gdc_file_downloader/64fe7c18-fe08-459b-8775-4dd997aa42fd/41607bb6-a693-4ad4-9694-16fc6d77f387_gdc_realn.bam	DLBCL10535
6cd54fee-9f22-4124-afcf-76ea1db5cdf7	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10456.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/73a07941-7db1-45ad-829d-2a9b6fbfeedb/gdc_file_downloader_workflow/b9984098-7924-42c1-a08f-5cd1165b7114/call-gdc_file_downloader/0b96e81b-79c7-483f-b120-852a2d0d3e74/6be4ad9b-7b51-44ad-a2a2-c11567d71010_gdc_realn.bam	DLBCL10456
6ceacd47-b2ff-48ab-8a59-75192b228349	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10870.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/f994c625-382e-4212-acde-2600c5247b06/call-gdc_file_downloader/c9cb99fb-240f-486b-b502-9c1d7a6c0323/dd197b81-a333-4333-ac84-871ba283fd83_gdc_realn.bam	DLBCL10870
6d243770-dab8-48e0-a9f1-71d1bef4529f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10896.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/7a5fbddf-0903-405d-9517-1912f0b09f96/call-gdc_file_downloader/7536816e-0e06-44d8-9537-b25111447c0b/412b48dc-fe59-44e7-b3d2-ffec05636dda_gdc_realn.bam	DLBCL10896
6f70db7c-2df2-47f8-bd9e-9cf3a5350fc6			DLBCL11288
6f77abcb-d3eb-49c1-a9c7-2207134b7e13	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11182.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/f22f85e0-73f6-492b-81dd-6921d8f3ed9b/call-gdc_file_downloader/attempt-2/c9ee5ad9-5f44-497a-a036-d39e795882d8/a9e8b3cc-c2f9-4691-8be8-a994fc3e41d4_gdc_realn.bam	DLBCL11182
6fb786ee-20fc-4695-bc77-7b487f14975d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11533.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c20d6b47-ac60-4aa2-a0c0-d563fbc9d186/gdc_file_downloader_workflow/89c7860e-fabc-4af3-be45-2ecad360555e/call-gdc_file_downloader/05777d93-6dac-4005-8096-a94be332ab06/4e0c2e8e-74ea-4b86-9512-2b5b6d721347_gdc_realn.bam	DLBCL11533
7055fbdf-30b6-4083-ae0c-82cbbdf11a9c			DLBCL11290
70d40e0f-d762-462b-8679-499b2b5756de	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11203.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/bb131750-cc25-43df-88e0-8be98fe53195/call-gdc_file_downloader/cc1f3823-303f-42c5-b052-71bfe815716e/4dfaa3be-32ea-4336-b90f-86815fb9543c_gdc_realn.bam	DLBCL11203
716afa09-74ab-4bae-8175-baf2c7224460	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10519.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/32a57c78-7f41-4ce7-bfbc-94d67b45ccab/call-gdc_file_downloader/3b8064e9-00cd-4d5b-bf38-dfb96d1e5fb2/49ebaecb-11d4-4202-b6a1-191fb1a1597a_gdc_realn.bam	DLBCL10519
723bc4d4-2a15-438a-8e0c-720a9345a202	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10517.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/88ca2eb9-7d27-4d6e-ba8d-ab84b8d29caf/call-gdc_file_downloader/985c97ed-42f8-49e1-9ce7-9efff127187a/7a75952c-f0b3-44ff-9aa9-d8d76cdec1c4_gdc_realn.bam	DLBCL10517
72ea31db-3299-4ebc-96d0-14541d691514	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10889.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/d0fb8aa5-bcc5-48dd-b481-d38f4238bf9a/gdc_file_downloader_workflow/b2c19658-cf9a-4035-b9c2-dc787fcb75b7/call-gdc_file_downloader/701aaa67-050f-452b-b827-5c281e235d1d/3f2db1b0-5cbd-4f3b-9eee-0a2f9061403d_gdc_realn.bam	DLBCL10889
72f51808-ee5b-4af6-97a1-ed9cdddad8d7	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11519.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/047b5768-1f44-4d2b-bec8-f7b02d95da1f/call-gdc_file_downloader/dfe661c8-4041-4aa1-be46-e8c8bfd1b84c/f7a9a102-b61e-4d8a-8188-2badd56822cf_gdc_realn.bam	DLBCL11519
74a4fc48-6717-4fc1-be44-f6edf56647f3	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10461.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/125871f5-6db8-4742-9eaf-f8ba849b5e2a/call-gdc_file_downloader/f8745688-3ef6-40b3-b1b8-e281ab0f1fbb/90bfc0de-a86e-473f-8075-76dd15814e2d_gdc_realn.bam	DLBCL10461
754a4ab3-1a9e-444b-8f1c-3e68c7989b5f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10965.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/a0ca6a04-fa47-4530-80ae-cdef5653526f/call-gdc_file_downloader/f7ffc3c5-dd1a-4b38-95ba-e54d3f112ad4/45a25bd5-434d-4b87-94d6-bc1adc98fbcb_gdc_realn.bam	DLBCL10965
75847e6a-018a-481e-913d-7e25659809be	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11575.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/e1ba331c-37a7-48ff-962a-e7e519dfabb5/call-gdc_file_downloader/attempt-2/089f5d64-c192-438e-9ecf-aac8ff7f0a01/b19c4b87-990c-4d91-a8ab-28d4b4ffcf81_gdc_realn.bam	DLBCL11575
75c2a4ce-51d9-4c94-b4ec-b3458092bddc	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11672.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/73a07941-7db1-45ad-829d-2a9b6fbfeedb/gdc_file_downloader_workflow/81bae66b-f265-4d63-8373-3a854fa572f3/call-gdc_file_downloader/374bbdc7-c992-45e9-9af8-a31905cded40/82bb94ba-61f1-40ff-810b-d13a0a0ce909_gdc_realn.bam	DLBCL11672
76203b6c-a7d6-4579-a5aa-13082d99d74d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10533.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/068a0918-6144-46b4-86ef-12fac817d79c/call-gdc_file_downloader/c1d7e016-fc87-416f-888b-2f4a48f0bd36/09fc490b-76a8-49aa-a934-ef90e32ee345_gdc_realn.bam	DLBCL10533
76c7fdad-0482-4f37-8683-e498c6ec2579	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10463.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/0d521819-103b-45a5-b7bc-338930645b16/call-gdc_file_downloader/c29c71d9-bfc7-4a52-852c-5e156e88f119/39a4ae8c-3090-4fee-b597-2c4694857527_gdc_realn.bam	DLBCL10463
